,store_code_uc,year_week,y_counterfactual,y_predict,week_sales,region
69,184692,201518,316921.0684,335548.6883,356305.44,not affected by soda tax
70,184692,201519,324274.0379,342901.6578,339819.97,not affected by soda tax
71,184692,201520,313414.5127,332042.1326,328754.56,not affected by soda tax
72,184692,201521,310702.3847,329330.0047,311879.59,not affected by soda tax
73,184692,201522,314794.939,333422.5589,324994,not affected by soda tax
74,184692,201523,317169.3352,335796.9552,349821.75,not affected by soda tax
75,184692,201524,324595.0357,343222.6557,356863.84,not affected by soda tax
76,184692,201525,318097.8451,336725.465,340147.78,not affected by soda tax
77,184692,201526,311155.494,329783.1139,320930.34,not affected by soda tax
78,184692,201527,322213.1022,340840.7221,374388.34,not affected by soda tax
79,184692,201528,329731.0363,348358.6563,355858.09,not affected by soda tax
80,184692,201529,313354.8623,331982.4822,328144.16,not affected by soda tax
81,184692,201530,313535.762,332163.3819,339587,not affected by soda tax
82,184692,201531,315340.6815,333968.3014,334004.28,not affected by soda tax
83,184692,201532,322951.094,341578.7139,354788.5,not affected by soda tax
84,184692,201533,323346.8709,341974.4908,346566.53,not affected by soda tax
85,184692,201534,329986.3831,348614.003,329502.69,not affected by soda tax
86,184692,201535,331607.0073,350234.6272,335592.63,not affected by soda tax
87,184692,201536,329942.5755,348570.1954,341994.97,not affected by soda tax
88,184692,201537,338668.9646,357296.5846,388342.09,not affected by soda tax
89,184692,201538,319231.1341,337858.754,330384.31,not affected by soda tax
90,184692,201539,318269.3758,336896.9957,327679.28,not affected by soda tax
91,184692,201540,318191.9635,336819.5834,333001.03,not affected by soda tax
92,184692,201541,325265.194,343892.8139,361231.75,not affected by soda tax
93,184692,201542,319645.3407,338272.9607,329058.19,not affected by soda tax
94,184692,201543,319783.222,338410.8419,324315.84,not affected by soda tax
95,184692,201544,329151.2039,347778.8238,326155.09,not affected by soda tax
96,184692,201545,328928.1048,347555.7247,343151.31,not affected by soda tax
97,184692,201546,324413.3755,343040.9954,340189.59,not affected by soda tax
98,184692,201547,327280.1578,345907.7778,349818.91,not affected by soda tax
99,184692,201548,357693.4084,376321.0284,398195.63,not affected by soda tax
100,184692,201549,341445.8641,360073.484,324963.34,not affected by soda tax
101,184692,201550,336516.5615,355144.1814,334997.19,not affected by soda tax
102,184692,201551,347026.6172,365654.2372,326310.72,not affected by soda tax
103,184692,201552,363658.3234,382285.9433,326108.88,not affected by soda tax
104,271817,201401,436145.3006,436145.3006,485761.13,not affected by soda tax
105,271817,201402,438412.6122,438412.6122,526911.5,not affected by soda tax
106,271817,201403,428872.3053,428872.3053,435803.16,not affected by soda tax
107,271817,201404,427488.3809,427488.3809,411833.94,not affected by soda tax
108,271817,201405,424807.1722,424807.1722,415217.13,not affected by soda tax
109,271817,201406,441033.6774,441033.6774,499667.09,not affected by soda tax
110,271817,201407,437954.9598,437954.9598,417748.47,not affected by soda tax
111,271817,201408,426012.346,426012.346,424540.31,not affected by soda tax
112,271817,201409,425000.3455,425000.3455,437780.41,not affected by soda tax
113,271817,201410,436877.0929,436877.0929,497462.31,not affected by soda tax
114,271817,201411,431369.1815,431369.1815,478346.16,not affected by soda tax
115,271817,201412,430542.082,430542.082,415128.03,not affected by soda tax
116,271817,201413,422242.2175,422242.2175,395005.03,not affected by soda tax
117,271817,201414,431593.5514,431593.5514,484040.56,not affected by soda tax
118,271817,201415,436293.2936,436293.2936,500885.91,not affected by soda tax
119,271817,201416,444375.906,444375.906,460375.78,not affected by soda tax
120,271817,201417,421827.0856,421827.0856,395598.03,not affected by soda tax
121,271817,201418,429318.0426,429318.0426,424711.66,not affected by soda tax
122,271817,201419,437230.5583,437230.5583,468327.38,not affected by soda tax
123,271817,201420,435473.7953,435473.7953,436596.34,not affected by soda tax
124,271817,201421,428300.1433,428300.1433,399020.47,not affected by soda tax
125,271817,201422,436521.4477,436521.4477,450794.72,not affected by soda tax
126,271817,201423,436918.936,436918.936,514796.63,not affected by soda tax
127,271817,201424,440365.5639,440365.5639,481982.47,not affected by soda tax
128,271817,201425,431045.2005,431045.2005,442415.34,not affected by soda tax
129,271817,201426,423714.7063,423714.7063,400574.16,not affected by soda tax
130,271817,201427,437678.7554,437678.7554,491194.34,not affected by soda tax
131,271817,201428,445949.2116,445949.2116,459527.97,not affected by soda tax
132,271817,201429,427750.3217,427750.3217,412772.66,not affected by soda tax
133,271817,201430,427239.426,427239.426,400434.97,not affected by soda tax
134,271817,201431,431672.474,431672.474,437633.78,not affected by soda tax
135,271817,201432,440456.9553,440456.9553,510423.44,not affected by soda tax
136,271817,201433,435751.4967,435751.4967,446199.5,not affected by soda tax
137,271817,201434,443131.1289,443131.1289,420793.81,not affected by soda tax
138,271817,201435,443288.5747,443288.5747,378341.66,not affected by soda tax
139,271817,201436,452131.4591,452131.4591,479851.06,not affected by soda tax
140,271817,201437,437530.9984,437530.9984,457689.38,not affected by soda tax
141,271817,201438,431346.8016,431346.8016,397350.84,not affected by soda tax
142,271817,201439,430121.306,430121.306,399611.38,not affected by soda tax
143,271817,201440,436167.511,436167.511,436760.34,not affected by soda tax
144,271817,201441,443498.7446,443498.7446,507173.91,not affected by soda tax
145,271817,201442,436065.312,436065.312,424879.28,not affected by soda tax
146,271817,201443,434517.089,434517.089,398897.47,not affected by soda tax
147,271817,201444,436211.7938,436211.7938,396340.25,not affected by soda tax
148,271817,201445,446188.2156,446188.2156,482490.84,not affected by soda tax
149,271817,201446,436070.9715,436070.9715,431278.06,not affected by soda tax
150,271817,201447,442574.4169,442574.4169,458285.56,not affected by soda tax
151,271817,201448,474010.9204,474010.9204,499105.09,not affected by soda tax
152,271817,201449,454821.0063,454821.0063,458608.13,not affected by soda tax
153,271817,201450,456761.7391,456761.7391,459293.75,not affected by soda tax
154,271817,201451,467811.9231,467811.9231,412264.25,not affected by soda tax
155,271817,201452,484343.4255,484343.4255,405178.72,not affected by soda tax
156,271817,201501,450605.496,450605.496,474706.75,not affected by soda tax
157,271817,201502,457091.6304,457091.6304,465537.66,not affected by soda tax
158,271817,201503,437166.0024,437166.0024,409699.13,not affected by soda tax
159,271817,201504,433699.3795,433699.3795,400660.03,not affected by soda tax
160,271817,201505,433646.6446,433646.6446,416228.44,not affected by soda tax
161,271817,201506,445887.0263,445887.0263,461244.22,not affected by soda tax
162,271817,201507,441051.4602,441051.4602,420262.91,not affected by soda tax
163,271817,201508,432348.3031,432348.3031,416076.56,not affected by soda tax
164,271817,201509,430410.9181,430410.9181,399777.53,not affected by soda tax
165,271817,201510,420704.4199,439332.0398,436903.88,not affected by soda tax
166,271817,201511,419691.0629,438318.6828,455664.22,not affected by soda tax
167,271817,201512,418554.3526,437181.9726,402741.13,not affected by soda tax
168,271817,201513,413902.4464,432530.0663,405552.22,not affected by soda tax
169,271817,201514,432730.3779,451357.9978,446110.94,not affected by soda tax
170,271817,201515,419228.656,437856.2759,463487,not affected by soda tax
171,271817,201516,415106.961,433734.5809,416954.84,not affected by soda tax
172,271817,201517,416070.2372,434697.8571,432912.75,not affected by soda tax
173,271817,201518,418214.0689,436841.6888,468225.91,not affected by soda tax
174,271817,201519,425567.0384,444194.6583,457119.75,not affected by soda tax
175,271817,201520,414707.5132,433335.1331,427829.78,not affected by soda tax
176,271817,201521,411995.3852,430623.0052,397541.22,not affected by soda tax
177,271817,201522,416087.9395,434715.5594,410820.91,not affected by soda tax
178,271817,201523,418462.3357,437089.9556,461504.06,not affected by soda tax
179,271817,201524,425888.0362,444515.6561,456642.22,not affected by soda tax
180,271817,201525,419390.8456,438018.4655,417839.03,not affected by soda tax
181,271817,201526,412448.4945,431076.1144,406660.19,not affected by soda tax
182,271817,201527,423506.1027,442133.7226,469793.69,not affected by soda tax
183,271817,201528,431024.0368,449651.6568,468671.28,not affected by soda tax
184,271817,201529,414647.8628,433275.4827,410648.09,not affected by soda tax
185,271817,201530,414828.7624,433456.3824,417622.19,not affected by soda tax
186,271817,201531,416633.682,435261.3019,421940.78,not affected by soda tax
187,271817,201532,424244.0945,442871.7144,472856.16,not affected by soda tax
188,271817,201533,424639.8714,443267.4913,453396.28,not affected by soda tax
189,271817,201534,431279.3835,449907.0035,422824,not affected by soda tax
190,271817,201535,432900.0078,451527.6277,421392.28,not affected by soda tax
191,271817,201536,431235.576,449863.1959,444318.03,not affected by soda tax
192,271817,201537,439961.9651,458589.5851,497384.34,not affected by soda tax
193,271817,201538,420524.1346,439151.7545,417791.88,not affected by soda tax
194,271817,201539,419562.3763,438189.9962,414222.31,not affected by soda tax
195,271817,201540,419484.9639,438112.5839,425780.47,not affected by soda tax
196,271817,201541,426558.1944,445185.8144,476884.78,not affected by soda tax
197,271817,201542,420938.3412,439565.9612,441269.13,not affected by soda tax
198,271817,201543,421076.2225,439703.8424,422068.84,not affected by soda tax
199,271817,201544,430444.2044,449071.8243,413981.06,not affected by soda tax
200,271817,201545,430221.1053,448848.7252,460240.81,not affected by soda tax
201,271817,201546,425706.376,444333.9959,446168.38,not affected by soda tax
202,271817,201547,428573.1583,447200.7783,459229.03,not affected by soda tax
203,271817,201548,458986.4089,477614.0288,489218.81,not affected by soda tax
204,271817,201549,442738.8646,461366.4845,430818.53,not affected by soda tax
205,271817,201550,437809.5619,456437.1819,426806.47,not affected by soda tax
206,271817,201551,448319.6177,466947.2377,407008.97,not affected by soda tax
207,271817,201552,464951.3238,483578.9438,410524.34,not affected by soda tax
208,336220,201401,88849.58251,88849.58251,93923.438,not affected by soda tax
209,336220,201402,91116.89413,91116.89413,86130.891,not affected by soda tax
210,336220,201403,81576.5872,81576.5872,81228.383,not affected by soda tax
211,336220,201404,80192.66287,80192.66287,80906.992,not affected by soda tax
212,336220,201405,77511.45415,77511.45415,85295.039,not affected by soda tax
213,336220,201406,93737.9593,93737.9593,85985.102,not affected by soda tax
214,336220,201407,90659.24172,90659.24172,88580.961,not affected by soda tax
215,336220,201408,78716.62788,78716.62788,81993.703,not affected by soda tax
216,336220,201409,77704.62744,77704.62744,79617.211,not affected by soda tax
217,336220,201410,89581.37481,89581.37481,83538.656,not affected by soda tax
218,336220,201411,84073.46342,84073.46342,84868.688,not affected by soda tax
219,336220,201412,83246.36392,83246.36392,84662.617,not affected by soda tax
220,336220,201413,74946.49939,74946.49939,81416.5,not affected by soda tax
221,336220,201414,84297.83335,84297.83335,83754.938,not affected by soda tax
222,336220,201415,88997.57552,88997.57552,83423.359,not affected by soda tax
223,336220,201416,97080.18794,97080.18794,89550.43,not affected by soda tax
224,336220,201417,74531.36756,74531.36756,80729.992,not affected by soda tax
225,336220,201418,82022.32453,82022.32453,84319.75,not affected by soda tax
226,336220,201419,89934.8402,89934.8402,83624.891,not affected by soda tax
227,336220,201420,88178.07726,88178.07726,89793.836,not affected by soda tax
228,336220,201421,81004.4252,81004.4252,86352.242,not affected by soda tax
229,336220,201422,89225.72958,89225.72958,82303.727,not affected by soda tax
230,336220,201423,89623.21793,89623.21793,85842.477,not affected by soda tax
231,336220,201424,93069.84581,93069.84581,90204.391,not affected by soda tax
232,336220,201425,83749.48239,83749.48239,80989.688,not affected by soda tax
233,336220,201426,76418.98827,76418.98827,81995.883,not affected by soda tax
234,336220,201427,90383.03732,90383.03732,94671.133,not affected by soda tax
235,336220,201428,98653.49348,98653.49348,82441.648,not affected by soda tax
236,336220,201429,80454.60366,80454.60366,79227.688,not affected by soda tax
237,336220,201430,79943.70797,79943.70797,84623.203,not affected by soda tax
238,336220,201431,84376.75597,84376.75597,82347.539,not affected by soda tax
239,336220,201432,93161.23718,93161.23718,82899.211,not affected by soda tax
240,336220,201433,88455.77867,88455.77867,84046.5,not affected by soda tax
241,336220,201434,95835.41079,95835.41079,84283.172,not affected by soda tax
242,336220,201435,95992.85662,95992.85662,84929.891,not affected by soda tax
243,336220,201436,104835.741,104835.741,92555,not affected by soda tax
244,336220,201437,90235.28032,90235.28032,83793.789,not affected by soda tax
245,336220,201438,84051.08355,84051.08355,85543.281,not affected by soda tax
246,336220,201439,82825.58789,82825.58789,84400.5,not affected by soda tax
247,336220,201440,88871.7929,88871.7929,91147.367,not affected by soda tax
248,336220,201441,96203.02648,96203.02648,87828.289,not affected by soda tax
249,336220,201442,88769.59394,88769.59394,86759.711,not affected by soda tax
250,336220,201443,87221.37091,87221.37091,80683.281,not affected by soda tax
251,336220,201444,88916.07576,88916.07576,95940.398,not affected by soda tax
252,336220,201445,98892.49756,98892.49756,90450.266,not affected by soda tax
253,336220,201446,88775.25343,88775.25343,83567.93,not affected by soda tax
254,336220,201447,95278.69884,95278.69884,85536.406,not affected by soda tax
255,336220,201448,126715.2024,126715.2024,99033.281,not affected by soda tax
256,336220,201449,107525.2882,107525.2882,90931.258,not affected by soda tax
257,336220,201450,109466.0211,109466.0211,97512.172,not affected by soda tax
258,336220,201451,120516.205,120516.205,105725.89,not affected by soda tax
259,336220,201452,137047.7074,137047.7074,116213.64,not affected by soda tax
260,336220,201501,103309.7779,103309.7779,101953.06,not affected by soda tax
261,336220,201502,109795.9123,109795.9123,95147.328,not affected by soda tax
262,336220,201503,89870.28429,89870.28429,89219.5,not affected by soda tax
263,336220,201504,86403.66138,86403.66138,91428.789,not affected by soda tax
264,336220,201505,86350.92652,86350.92652,96444.508,not affected by soda tax
265,336220,201506,98591.3082,98591.3082,91609.797,not affected by soda tax
266,336220,201507,93755.74215,93755.74215,93355.859,not affected by soda tax
267,336220,201508,85052.58498,85052.58498,82034.227,not affected by soda tax
268,336220,201509,83115.20003,83115.20003,82735.93,not affected by soda tax
269,336220,201510,73408.70181,92036.32175,83711.18,not affected by soda tax
270,336220,201511,72395.34478,91022.96472,84286.211,not affected by soda tax
271,336220,201512,71258.63456,89886.2545,89195.352,not affected by soda tax
272,336220,201513,66606.72833,85234.34827,90756.813,not affected by soda tax
273,336220,201514,85434.6598,104062.2797,103544.57,not affected by soda tax
274,336220,201515,71932.93793,90560.55787,93064.359,not affected by soda tax
275,336220,201516,67811.24288,86438.86282,97019.656,not affected by soda tax
276,336220,201517,68774.51909,87402.13903,94209.492,not affected by soda tax
277,336220,201518,70918.35081,89545.97075,104130.57,not affected by soda tax
278,336220,201519,78271.3203,96898.94024,93233.516,not affected by soda tax
279,336220,201520,67411.79511,86039.41505,97019.5,not affected by soda tax
280,336220,201521,64699.66714,83327.28708,94456.398,not affected by soda tax
281,336220,201522,68792.22139,87419.84133,95056.359,not affected by soda tax
282,336220,201523,71166.61762,89794.23756,103088.37,not affected by soda tax
283,336220,201524,78592.31812,97219.93806,101813.62,not affected by soda tax
284,336220,201525,72095.12748,90722.74742,105044.98,not affected by soda tax
285,336220,201526,65152.7764,83780.39634,98030.078,not affected by soda tax
286,336220,201527,76210.38461,94838.00455,109456.41,not affected by soda tax
287,336220,201528,83728.31874,102355.9387,90955.547,not affected by soda tax
288,336220,201529,67352.1447,85979.76464,96630.648,not affected by soda tax
289,336220,201530,67533.04436,86160.6643,96476.102,not affected by soda tax
290,336220,201531,69337.96388,87965.58382,102214.84,not affected by soda tax
291,336220,201532,76948.37639,95575.99633,102104.13,not affected by soda tax
292,336220,201533,77344.15329,95971.77323,95512.336,not affected by soda tax
293,336220,201534,83983.66547,102611.2854,98150.883,not affected by soda tax
294,336220,201535,85604.28968,104231.9096,103387.03,not affected by soda tax
295,336220,201536,83939.85788,102567.4778,105976.55,not affected by soda tax
296,336220,201537,92666.24705,111293.867,106793.75,not affected by soda tax
297,336220,201538,73228.41648,91856.03642,97732.742,not affected by soda tax
298,336220,201539,72266.6582,90894.27814,101307.4,not affected by soda tax
299,336220,201540,72189.24586,90816.8658,98487.18,not affected by soda tax
300,336220,201541,79262.47637,97890.09631,105997.67,not affected by soda tax
301,336220,201542,73642.62314,92270.24308,100478.28,not affected by soda tax
302,336220,201543,73780.50439,92408.12433,103674.8,not affected by soda tax
303,336220,201544,83148.4863,101776.1062,117879.11,not affected by soda tax
304,336220,201545,82925.38718,101553.0071,99936.211,not affected by soda tax
305,336220,201546,78410.6579,97038.27784,103079.16,not affected by soda tax
306,336220,201547,81277.44024,99905.06018,102870.36,not affected by soda tax
307,336220,201548,111690.6908,130318.3108,118612.07,not affected by soda tax
308,336220,201549,95443.14648,114070.7664,114277.8,not affected by soda tax
309,336220,201550,90513.84387,109141.4638,113514,not affected by soda tax
310,336220,201551,101023.8997,119651.5196,122472.47,not affected by soda tax
311,336220,201552,117655.6058,136283.2257,138820.36,not affected by soda tax
312,385789,201401,48109.15971,48109.15971,56736.57,not affected by soda tax
313,385789,201402,50376.47133,50376.47133,49557.07,not affected by soda tax
314,385789,201403,40836.1644,40836.1644,47519.219,not affected by soda tax
315,385789,201404,39452.24007,39452.24007,51875.75,not affected by soda tax
316,385789,201405,36771.03135,36771.03135,52650.93,not affected by soda tax
317,385789,201406,52997.5365,52997.5365,47875.668,not affected by soda tax
318,385789,201407,49918.81892,49918.81892,55303.699,not affected by soda tax
319,385789,201408,37976.20508,37976.20508,48988.488,not affected by soda tax
320,385789,201409,36964.20464,36964.20464,48706.07,not affected by soda tax
321,385789,201410,48840.95201,48840.95201,49902.141,not affected by soda tax
322,385789,201411,43333.04062,43333.04062,47586.531,not affected by soda tax
323,385789,201412,42505.94112,42505.94112,48836.16,not affected by soda tax
324,385789,201413,34206.07659,34206.07659,46901.301,not affected by soda tax
325,385789,201414,43557.41055,43557.41055,49184.82,not affected by soda tax
326,385789,201415,48257.15272,48257.15272,49653.52,not affected by soda tax
327,385789,201416,56339.76514,56339.76514,52418.5,not affected by soda tax
328,385789,201417,33790.94476,33790.94476,48512.371,not affected by soda tax
329,385789,201418,41281.90173,41281.90173,50411.559,not affected by soda tax
330,385789,201419,49194.4174,49194.4174,49080.73,not affected by soda tax
331,385789,201420,47437.65446,47437.65446,55054.23,not affected by soda tax
332,385789,201421,40264.0024,40264.0024,51730.59,not affected by soda tax
333,385789,201422,48485.30678,48485.30678,47228.559,not affected by soda tax
334,385789,201423,48882.79513,48882.79513,49810.02,not affected by soda tax
335,385789,201424,52329.42301,52329.42301,48563.988,not affected by soda tax
336,385789,201425,43009.05959,43009.05959,47904.988,not affected by soda tax
337,385789,201426,35678.56547,35678.56547,46426.32,not affected by soda tax
338,385789,201427,49642.61452,49642.61452,52595.711,not affected by soda tax
339,385789,201428,57913.07068,57913.07068,47268.301,not affected by soda tax
340,385789,201429,39714.18086,39714.18086,47435.309,not affected by soda tax
341,385789,201430,39203.28517,39203.28517,48557.969,not affected by soda tax
342,385789,201431,43636.33317,43636.33317,50194.418,not affected by soda tax
343,385789,201432,52420.81438,52420.81438,48024.648,not affected by soda tax
344,385789,201433,47715.35587,47715.35587,47640.418,not affected by soda tax
345,385789,201434,55094.98799,55094.98799,46994.57,not affected by soda tax
346,385789,201435,55252.43382,55252.43382,51537.75,not affected by soda tax
347,385789,201436,64095.31821,64095.31821,52113.668,not affected by soda tax
348,385789,201437,49494.85752,49494.85752,48720.059,not affected by soda tax
349,385789,201438,43310.66075,43310.66075,49250.391,not affected by soda tax
350,385789,201439,42085.16509,42085.16509,49284,not affected by soda tax
351,385789,201440,48131.3701,48131.3701,51715.488,not affected by soda tax
352,385789,201441,55462.60368,55462.60368,47798.602,not affected by soda tax
353,385789,201442,48029.17114,48029.17114,43319.941,not affected by soda tax
354,385789,201443,46480.94811,46480.94811,44315.418,not affected by soda tax
355,385789,201444,48175.65296,48175.65296,49792.461,not affected by soda tax
356,385789,201445,58152.07476,58152.07476,42463.371,not affected by soda tax
357,385789,201446,48034.83063,48034.83063,44866.789,not affected by soda tax
358,385789,201447,54538.27604,54538.27604,47570.539,not affected by soda tax
359,385789,201448,85974.77957,85974.77957,56237.121,not affected by soda tax
360,385789,201449,66784.8654,66784.8654,51987.078,not affected by soda tax
361,385789,201450,68725.59826,68725.59826,49503.59,not affected by soda tax
362,385789,201451,79775.78221,79775.78221,62181.68,not affected by soda tax
363,385789,201452,96307.28458,96307.28458,69239.547,not affected by soda tax
364,385789,201501,62569.35508,62569.35508,58302.48,not affected by soda tax
365,385789,201502,69055.48954,69055.48954,56126.988,not affected by soda tax
366,385789,201503,49129.86149,49129.86149,54809.898,not affected by soda tax
367,385789,201504,45663.23858,45663.23858,55236.289,not affected by soda tax
368,385789,201505,45610.50372,45610.50372,56513.391,not affected by soda tax
369,385789,201506,57850.8854,57850.8854,48556.949,not affected by soda tax
370,385789,201507,53015.31935,53015.31935,67172,not affected by soda tax
371,385789,201508,44312.16218,44312.16218,54221.859,not affected by soda tax
372,385789,201509,42374.77723,42374.77723,56798.359,not affected by soda tax
373,385789,201510,32668.27901,51295.89895,58185.219,not affected by soda tax
374,385789,201511,31654.92198,50282.54192,56305.711,not affected by soda tax
375,385789,201512,30518.21176,49145.8317,54252.391,not affected by soda tax
376,385789,201513,25866.30553,44493.92547,54740.441,not affected by soda tax
377,385789,201514,44694.237,63321.85694,59245.938,not affected by soda tax
378,385789,201515,31192.51513,49820.13507,54254.121,not affected by soda tax
379,385789,201516,27070.82008,45698.44002,53971.461,not affected by soda tax
380,385789,201517,28034.09629,46661.71623,53995.441,not affected by soda tax
381,385789,201518,30177.92801,48805.54795,57307.859,not affected by soda tax
382,385789,201519,37530.8975,56158.51744,55480.52,not affected by soda tax
383,385789,201520,26671.37231,45298.99225,52311.91,not affected by soda tax
384,385789,201521,23959.24434,42586.86428,52785.109,not affected by soda tax
385,385789,201522,28051.79859,46679.41853,49083.859,not affected by soda tax
386,385789,201523,30426.19482,49053.81476,56108.379,not affected by soda tax
387,385789,201524,37851.89532,56479.51526,55203.949,not affected by soda tax
388,385789,201525,31354.70468,49982.32462,50650.609,not affected by soda tax
389,385789,201526,24412.3536,43039.97354,52098.281,not affected by soda tax
390,385789,201527,35469.96181,54097.58175,58840.57,not affected by soda tax
391,385789,201528,42987.89594,61615.51588,47771.078,not affected by soda tax
392,385789,201529,26611.7219,45239.34184,51373.309,not affected by soda tax
393,385789,201530,26792.62156,45420.2415,51202.258,not affected by soda tax
394,385789,201531,28597.54108,47225.16102,54303.551,not affected by soda tax
395,385789,201532,36207.95359,54835.57353,53783.391,not affected by soda tax
396,385789,201533,36603.73049,55231.35043,52888.66,not affected by soda tax
397,385789,201534,43243.24267,61870.86261,52439.129,not affected by soda tax
398,385789,201535,44863.86688,63491.48682,55377.828,not affected by soda tax
399,385789,201536,43199.43508,61827.05502,54584.969,not affected by soda tax
400,385789,201537,51925.82425,70553.44419,55353.789,not affected by soda tax
401,385789,201538,32487.99368,51115.61362,51169.23,not affected by soda tax
402,385789,201539,31526.2354,50153.85534,53336.77,not affected by soda tax
403,385789,201540,31448.82306,50076.443,52925.43,not affected by soda tax
404,385789,201541,38522.05357,57149.67351,52175.488,not affected by soda tax
405,385789,201542,32902.20034,51529.82028,52561.051,not affected by soda tax
406,385789,201543,33040.08159,51667.70153,52788.5,not affected by soda tax
407,385789,201544,42408.0635,61035.68344,60723.93,not affected by soda tax
408,385789,201545,42184.96438,60812.58432,51048.781,not affected by soda tax
409,385789,201546,37670.2351,56297.85504,51059.66,not affected by soda tax
410,385789,201547,40537.01744,59164.63738,55451.809,not affected by soda tax
411,385789,201548,70950.26803,89577.88797,61830.988,not affected by soda tax
